Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Angular Avg. Window,Linear Avg. Window,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
DL_C_F_BRTL_4,DL_C,F,BRTL,4,10hz,8,CV,,8,22.92833445733828,1.7244015426461974,51.49189111294631,0.8431864335543684
DL_C_F_BRTL_3,DL_C,F,BRTL,3,full,8,CV,,8,6.942960427668531,1.1307125820082633,13.48339665712062,0.3883780269430462
DL_C_F_BRTL_3,DL_C,F,BRTL,3,10hz,8,CV,,8,19.61092180502065,1.5745432988309123,50.33788392689371,0.6648447952506851
DL_C_F_TLBR_1,DL_C,F,TLBR,1,full,8,CV,,8,19.59391783186517,2.862953367112505,37.03077374634626,0.6895261297991057
DL_C_F_TLBR_1,DL_C,F,TLBR,1,10hz,8,CV,,8,43.7943667703473,3.7890968659770143,89.1077978966024,0.9009728904497597
DL_C_F_TLBR_3,DL_C,F,TLBR,3,full,8,CV,,8,19.179717857255355,2.7650550544989,38.657138585066825,0.6196068143566834
DL_C_F_TLBR_3,DL_C,F,TLBR,3,10hz,8,CV,,8,43.96153559550617,3.230244178634893,90.64884560848137,0.7900458840813147
IL_C_A_RCW_3,IL_C,A,RCW,3,full,8,CV,,8,5.740455899379246,2.0765026140886187,11.324035494820237,0.5168628656909692
IL_C_A_RCW_3,IL_C,A,RCW,3,10hz,8,CV,,8,19.96457720458464,2.9448670718598473,40.53194285523426,0.891580914103278
IL_C_A_RCCW_4,IL_C,A,RCCW,4,full,8,CV,,8,7.91575114269227,1.9843790045412306,15.83107391208496,0.47163651350160724
IL_C_A_RCCW_4,IL_C,A,RCCW,4,10hz,8,CV,,8,26.112283968458872,3.1054759831908822,53.12808136539313,0.8137257083795634
IL_C_F_RCCW_4,IL_C,F,RCCW,4,full,8,CV,,8,7.779042349357127,1.971653720967943,15.242758850829237,0.4717354208007576
IL_C_F_RCCW_4,IL_C,F,RCCW,4,10hz,8,CV,,8,27.51700943744662,3.3407765568064334,55.83129640221866,0.8578718438408947
IL_C_F_RCCW_3,IL_C,F,RCCW,3,full,8,CV,,8,6.651094256326447,1.8439069034160378,13.146279188529084,0.4547286224867102
IL_C_F_RCCW_3,IL_C,F,RCCW,3,10hz,8,CV,,8,24.92497459016261,3.1967441691880976,50.35957885240582,0.811624208928756
IL_C_F_RCCW_1,IL_C,F,RCCW,1,full,8,CV,,8,6.254953085374343,1.9119117063216462,12.086609710826968,0.472659429643819
IL_C_F_RCCW_1,IL_C,F,RCCW,1,10hz,8,CV,,8,21.392341628885443,2.8450910581258526,43.130276046152744,0.7683834093548584
IL_C_A_RCW_2,IL_C,A,RCW,2,full,8,CV,,8,8.941647276102936,2.1847910167474844,17.76289764137657,0.5699476210215577
IL_C_A_RCW_2,IL_C,A,RCW,2,10hz,8,CV,,8,28.507493566332517,3.567102484866368,57.25659861582399,1.1772220575638273
IL_C_F_RCW_4,IL_C,F,RCW,4,full,8,CV,,8,9.785356173586031,2.1558417458895285,19.20146856614146,0.5598035707069938
IL_C_F_RCW_4,IL_C,F,RCW,4,10hz,8,CV,,8,29.535992966760105,3.570922010330788,59.133973595727994,1.0150507819404673
IL_C_F_RCW_6,IL_C,F,RCW,6,full,8,CV,,8,7.987757565085619,1.9744283027613352,15.941074126676627,0.5461337193141511
IL_C_F_RCW_6,IL_C,F,RCW,6,10hz,8,CV,,8,25.19585740261757,3.169613123919638,50.24973642031552,0.9972972737082367
IL_C_F_RCW_2,IL_C,F,RCW,2,full,8,CV,,8,8.094466287342325,2.0666822605234394,16.249062848187016,0.5468186490112111
IL_C_F_RCW_2,IL_C,F,RCW,2,10hz,8,CV,,8,25.659488304594426,3.3359795481722703,52.145067052413076,0.9130809383510748
IL_C_F_RCW_1,IL_C,F,RCW,1,full,8,CV,,8,7.549012371432388,2.110312315927644,15.17371195938062,0.5057247463592531
