Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Avg. Lin. Vel.,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
CP_C_F_CW_3,CP_C,F,CW,3,full,4,CTRV,False,12.2727223803207,3.5463307202861896,20.094705526173275,0.9762367645104348
CP_C_F_CW_3,CP_C,F,CW,3,10hz,4,CTRV,False,29.182821865818447,3.7361197043211867,45.82186228631225,1.0410651183714428
CP_C_F_CW_2,CP_C,F,CW,2,full,4,CTRV,False,12.639426328990861,3.338644042901823,20.328201910066667,0.9148371024786224
CP_C_F_CW_2,CP_C,F,CW,2,10hz,4,CTRV,False,31.90376729894353,3.867182382972016,49.973094371652756,1.0575183948553413
CP_C_A_CW_2,CP_C,A,CW,2,full,4,CTRV,False,14.718823008720303,3.6036397420980566,23.18517576426973,1.0352480056735447
CP_C_A_CW_2,CP_C,A,CW,2,10hz,4,CTRV,False,33.671377108375474,3.2534404988194803,53.08628787563645,0.9679545866797464
CP_C_A_CW_3,CP_C,A,CW,3,full,4,CTRV,False,13.793608454015672,3.2956177558840403,21.875869494919566,1.0254131696967825
CP_C_A_CW_3,CP_C,A,CW,3,10hz,4,CTRV,False,31.012214943481876,3.0704010328571933,50.15025506895173,0.9539030609579144
CP_C_A_CCW_2,CP_C,A,CCW,2,full,4,CTRV,False,15.434305083462645,3.574735669973852,24.708407616520265,1.0116162458930165
CP_C_A_CCW_2,CP_C,A,CCW,2,10hz,4,CTRV,False,35.55451037589045,4.27100012242281,56.68342430166305,1.0075416956061614
CP_C_F_CCW_2,CP_C,F,CCW,2,full,4,CTRV,False,10.845057651194795,3.4231238664250414,17.569436285019172,0.9645216420055636
CP_C_F_CCW_2,CP_C,F,CCW,2,10hz,4,CTRV,False,29.12012321226443,4.719633341221016,46.18333351818017,1.2219192535393484
CP_C_F_CCW_3,CP_C,F,CCW,3,full,4,CTRV,False,12.108555617785127,2.956199944603364,19.817524921744102,0.9661785098849758
CP_C_F_CCW_3,CP_C,F,CCW,3,10hz,4,CTRV,False,31.38968210458238,4.645236477943998,51.26385151914171,1.0907556084773236
CP_C_A_CW_1,CP_C,A,CW,1,full,4,CTRV,False,14.000949260902113,3.579737657082206,22.778492044558142,1.0184281654511445
CP_C_A_CW_1,CP_C,A,CW,1,10hz,4,CTRV,False,29.968137830136673,4.114473145609087,48.468601278712,0.981689142037914
VL_C_F_TD_3,VL_C,F,TD,3,full,1,CTRV,False,4.755857349948127,1.8873134579750195,4.755857349948127,1.8873134579750195
VL_C_F_TD_3,VL_C,F,TD,3,2.5hz,1,CTRV,False,28.60558921955926,1.1559518443321382,28.60558921955926,1.1559518443321382
VL_C_F_TD_3,VL_C,F,TD,3,10hz,1,CTRV,False,10.435658331013048,2.123037169945912,10.435658331013048,2.123037169945912
VL_C_F_BU_5,VL_C,F,BU,5,full,1,CTRV,False,4.512109727224883,0.9443391677221579,4.512109727224883,0.9443391677221579
VL_C_F_BU_5,VL_C,F,BU,5,2.5hz,1,CTRV,False,,,,
VL_C_F_BU_5,VL_C,F,BU,5,10hz,1,CTRV,False,13.459333889851031,1.370943405078948,13.459333889851031,1.370943405078948
VL_C_F_BU_6,VL_C,F,BU,6,full,1,CTRV,False,5.270247750295846,1.7047266928862586,5.270247750295846,1.7047266928862586
VL_C_F_BU_6,VL_C,F,BU,6,2.5hz,1,CTRV,False,22.27138050717328,0.6065061509051232,22.27138050717328,0.6065061509051232
VL_C_F_BU_6,VL_C,F,BU,6,10hz,1,CTRV,False,12.618488825036552,1.3944640931676509,12.618488825036552,1.3944640931676509
VL_C_F_TD_5,VL_C,F,TD,5,full,1,CTRV,False,4.298933367184046,2.500898992829624,4.298933367184046,2.500898992829624
VL_C_F_TD_5,VL_C,F,TD,5,2.5hz,1,CTRV,False,,,,
VL_C_F_TD_5,VL_C,F,TD,5,10hz,1,CTRV,False,16.047453816355855,1.9596624618919867,16.047453816355855,1.9596624618919867
VL_C_A_TD_1,VL_C,A,TD,1,full,1,CTRV,False,6.194854625273299,1.3022883709164326,6.194854625273299,1.3022883709164326
VL_C_A_TD_1,VL_C,A,TD,1,2.5hz,1,CTRV,False,38.65557429618478,1.165390559679837,38.65557429618478,1.165390559679837
VL_C_A_TD_1,VL_C,A,TD,1,10hz,1,CTRV,False,16.18163000878338,2.6513270590496694,16.18163000878338,2.6513270590496694
VL_C_A_BU_3,VL_C,A,BU,3,full,1,CTRV,False,7.743874699669666,1.909752252755734,7.743874699669666,1.909752252755734
VL_C_A_BU_3,VL_C,A,BU,3,2.5hz,1,CTRV,False,,,,
VL_C_A_BU_3,VL_C,A,BU,3,10hz,1,CTRV,False,14.776813482208375,0.8176360010823835,14.776813482208375,0.8176360010823835
VL_C_A_BU_1,VL_C,A,BU,1,full,1,CTRV,False,4.52297120474804,1.0226796933983968,4.52297120474804,1.0226796933983968
VL_C_A_BU_1,VL_C,A,BU,1,2.5hz,1,CTRV,False,36.93247669577456,0.9429073247654464,36.93247669577456,0.9429073247654464
VL_C_A_BU_1,VL_C,A,BU,1,10hz,1,CTRV,False,12.745297234616276,1.353666448859783,12.745297234616276,1.353666448859783
VL_C_F_TD_2,VL_C,F,TD,2,full,1,CTRV,False,4.127347504281972,1.3343378487226163,4.127347504281972,1.3343378487226163
VL_C_F_TD_2,VL_C,F,TD,2,2.5hz,1,CTRV,False,35.39044542969608,0.7974297989557587,35.39044542969608,0.7974297989557587
VL_C_F_TD_2,VL_C,F,TD,2,10hz,1,CTRV,False,9.983584776981038,1.3408624496549637,9.983584776981038,1.3408624496549637
VL_C_A_TD_3,VL_C,A,TD,3,full,1,CTRV,False,4.862550540952986,1.1120090009931987,4.862550540952986,1.1120090009931987
VL_C_A_TD_3,VL_C,A,TD,3,2.5hz,1,CTRV,False,21.631165536270675,0.43276926780070313,21.631165536270675,0.43276926780070313
VL_C_A_TD_3,VL_C,A,TD,3,10hz,1,CTRV,False,12.440954530249819,1.8752866536099495,12.440954530249819,1.8752866536099495
VL_C_F_TD_6,VL_C,F,TD,6,full,1,CTRV,False,3.9586493181041287,2.247460458427143,3.9586493181041287,2.247460458427143
VL_C_F_TD_6,VL_C,F,TD,6,2.5hz,1,CTRV,False,21.874020347161032,1.317614845162468,21.874020347161032,1.317614845162468
VL_C_F_TD_6,VL_C,F,TD,6,10hz,1,CTRV,False,9.775832088989366,1.270197953187615,9.775832088989366,1.270197953187615
VL_C_F_BU_1,VL_C,F,BU,1,full,1,CTRV,False,4.533647651339514,1.4669183432965751,4.533647651339514,1.4669183432965751
VL_C_F_BU_1,VL_C,F,BU,1,2.5hz,1,CTRV,False,18.81547336242733,0.3366390166707259,18.81547336242733,0.3366390166707259
VL_C_F_BU_1,VL_C,F,BU,1,10hz,1,CTRV,False,14.573768098585175,1.8896538286881628,14.573768098585175,1.8896538286881628
VL_C_F_TD_1,VL_C,F,TD,1,full,1,CTRV,False,6.50739290768367,1.5717066829699864,6.50739290768367,1.5717066829699864
VL_C_F_TD_1,VL_C,F,TD,1,2.5hz,1,CTRV,False,7.551971677240783,0.21069565351924144,7.551971677240783,0.21069565351924144
VL_C_F_TD_1,VL_C,F,TD,1,10hz,1,CTRV,False,12.245552595621126,1.6155520827828573,12.245552595621126,1.6155520827828573
VL_C_F_TD_4,VL_C,F,TD,4,full,1,CTRV,False,3.5384173625674786,1.0911814736304666,3.5384173625674786,1.0911814736304666
VL_C_F_TD_4,VL_C,F,TD,4,2.5hz,1,CTRV,False,25.961484442685013,0.476220461938637,25.961484442685013,0.476220461938637
VL_C_F_TD_4,VL_C,F,TD,4,10hz,1,CTRV,False,10.489729003200942,2.1961356737574738,10.489729003200942,2.1961356737574738
VL_C_A_TD_2,VL_C,A,TD,2,full,1,CTRV,False,8.822508417967411,1.591224773417839,8.822508417967411,1.591224773417839
VL_C_A_TD_2,VL_C,A,TD,2,2.5hz,1,CTRV,False,,,,
VL_C_A_TD_2,VL_C,A,TD,2,10hz,1,CTRV,False,14.917383222527553,2.1343702696235813,14.917383222527553,2.1343702696235813
VL_C_A_BU_2,VL_C,A,BU,2,full,1,CTRV,False,5.874230360024936,0.7804020688800192,5.874230360024936,0.7804020688800192
VL_C_A_BU_2,VL_C,A,BU,2,2.5hz,1,CTRV,False,,,,
VL_C_A_BU_2,VL_C,A,BU,2,10hz,1,CTRV,False,11.059738658959889,0.533352899894192,11.059738658959889,0.533352899894192
VL_C_F_BU_4,VL_C,F,BU,4,full,1,CTRV,False,5.885791417835564,1.6463803644837363,5.885791417835564,1.6463803644837363
VL_C_F_BU_4,VL_C,F,BU,4,2.5hz,1,CTRV,False,,,,
VL_C_F_BU_4,VL_C,F,BU,4,10hz,1,CTRV,False,15.19986651427871,1.1376594246513358,15.19986651427871,1.1376594246513358
VL_C_F_BU_3,VL_C,F,BU,3,full,1,CTRV,False,4.064267098286108,1.6005083180114354,4.064267098286108,1.6005083180114354
VL_C_F_BU_3,VL_C,F,BU,3,2.5hz,1,CTRV,False,21.90676066229777,0.4039303944537387,21.90676066229777,0.4039303944537387
VL_C_F_BU_3,VL_C,F,BU,3,10hz,1,CTRV,False,10.528495260475156,1.3257991764761834,10.528495260475156,1.3257991764761834
VL_C_F_BU_2,VL_C,F,BU,2,full,1,CTRV,False,4.84600038276226,1.3167355736423365,4.84600038276226,1.3167355736423365
VL_C_F_BU_2,VL_C,F,BU,2,2.5hz,1,CTRV,False,20.855401050257697,0.36055137887883815,20.855401050257697,0.36055137887883815
VL_C_F_BU_2,VL_C,F,BU,2,10hz,1,CTRV,False,11.000003753768626,1.0471191209209605,11.000003753768626,1.0471191209209605
HL_C_F_RL_4,HL_C,F,RL,4,full,1,CTRV,False,8.818147347939735,1.7254151037497791,8.818147347939735,1.7254151037497791
HL_C_F_RL_4,HL_C,F,RL,4,2.5hz,1,CTRV,False,13.471525020257998,0.3502883515299895,13.471525020257998,0.3502883515299895
HL_C_F_RL_4,HL_C,F,RL,4,10hz,1,CTRV,False,11.674309734263995,1.2071462466849086,11.674309734263995,1.2071462466849086
HL_C_A_RL_2,HL_C,A,RL,2,full,1,CTRV,False,6.524137526718379,1.0287064883765513,6.524137526718379,1.0287064883765513
HL_C_A_RL_2,HL_C,A,RL,2,2.5hz,1,CTRV,False,36.19072244965752,0.512527542074019,36.19072244965752,0.512527542074019
HL_C_A_RL_2,HL_C,A,RL,2,10hz,1,CTRV,False,13.837647619966873,0.7678520717440872,13.837647619966873,0.7678520717440872
HL_C_F_RL_3,HL_C,F,RL,3,full,1,CTRV,False,7.295967877124045,1.3751819690038831,7.295967877124045,1.3751819690038831
HL_C_F_RL_3,HL_C,F,RL,3,2.5hz,1,CTRV,False,15.89007823984727,0.24026562430385906,15.89007823984727,0.24026562430385906
HL_C_F_RL_3,HL_C,F,RL,3,10hz,1,CTRV,False,10.074368753513353,1.874143297185044,10.074368753513353,1.874143297185044
HL_C_F_RL_1,HL_C,F,RL,1,full,1,CTRV,False,5.615429986967908,1.6587158728267908,5.615429986967908,1.6587158728267908
HL_C_F_RL_1,HL_C,F,RL,1,2.5hz,1,CTRV,False,11.975167964433123,0.22601217093677814,11.975167964433123,0.22601217093677814
HL_C_F_RL_1,HL_C,F,RL,1,10hz,1,CTRV,False,10.665470087251286,1.0907088903340183,10.665470087251286,1.0907088903340183
HL_C_A_LR_1,HL_C,A,LR,1,full,1,CTRV,False,6.0314883727142865,1.1971556349521117,6.0314883727142865,1.1971556349521117
HL_C_A_LR_1,HL_C,A,LR,1,2.5hz,1,CTRV,False,26.412868256523197,0.6499257913343912,26.412868256523197,0.6499257913343912
HL_C_A_LR_1,HL_C,A,LR,1,10hz,1,CTRV,False,13.027735146553134,0.9706152419668712,13.027735146553134,0.9706152419668712
HL_C_A_RL_3,HL_C,A,RL,3,full,1,CTRV,False,6.0677462378716935,1.2730344231963873,6.0677462378716935,1.2730344231963873
HL_C_A_RL_3,HL_C,A,RL,3,2.5hz,1,CTRV,False,48.062675943027635,0.5646836441492705,48.062675943027635,0.5646836441492705
HL_C_A_RL_3,HL_C,A,RL,3,10hz,1,CTRV,False,11.123791269729473,0.8133819240715051,11.123791269729473,0.8133819240715051
HL_C_F_LR_1,HL_C,F,LR,1,full,1,CTRV,False,4.873719061495378,1.0277149506796488,4.873719061495378,1.0277149506796488
HL_C_F_LR_1,HL_C,F,LR,1,2.5hz,1,CTRV,False,19.228321639269442,0.4431298048573128,19.228321639269442,0.4431298048573128
HL_C_F_LR_1,HL_C,F,LR,1,10hz,1,CTRV,False,10.25541362675493,1.67009616723211,10.25541362675493,1.67009616723211
HL_C_F_LR_3,HL_C,F,LR,3,full,1,CTRV,False,5.728076492160842,1.1794082436183235,5.728076492160842,1.1794082436183235
HL_C_F_LR_3,HL_C,F,LR,3,2.5hz,1,CTRV,False,14.298590831921862,0.26780493493073715,14.298590831921862,0.26780493493073715
HL_C_F_LR_3,HL_C,F,LR,3,10hz,1,CTRV,False,10.68990754801401,0.8291805006766069,10.68990754801401,0.8291805006766069
HL_C_F_LR_4,HL_C,F,LR,4,full,1,CTRV,False,5.491288126456463,1.2644403754759734,5.491288126456463,1.2644403754759734
HL_C_F_LR_4,HL_C,F,LR,4,2.5hz,1,CTRV,False,23.770783026146724,0.581602484570495,23.770783026146724,0.581602484570495
HL_C_F_LR_4,HL_C,F,LR,4,10hz,1,CTRV,False,10.874536998266752,1.1873378480014996,10.874536998266752,1.1873378480014996
HL_C_A_LR_3,HL_C,A,LR,3,full,1,CTRV,False,6.0342226015038865,1.5151302617752502,6.0342226015038865,1.5151302617752502
HL_C_A_LR_3,HL_C,A,LR,3,2.5hz,1,CTRV,False,23.413581286262104,1.0630382994633363,23.413581286262104,1.0630382994633363
HL_C_A_LR_3,HL_C,A,LR,3,10hz,1,CTRV,False,9.237036880894014,0.8314430906798933,9.237036880894014,0.8314430906798933
HL_C_A_LR_2,HL_C,A,LR,2,full,1,CTRV,False,6.565247436909882,0.9790044611065574,6.565247436909882,0.9790044611065574
HL_C_A_LR_2,HL_C,A,LR,2,2.5hz,1,CTRV,False,28.394970849561595,0.5626666842104185,28.394970849561595,0.5626666842104185
HL_C_A_LR_2,HL_C,A,LR,2,10hz,1,CTRV,False,11.387990314858222,0.7634094966353726,11.387990314858222,0.7634094966353726
HL_C_F_RL_6,HL_C,F,RL,6,full,1,CTRV,False,8.56610903382851,1.7977802115987154,8.56610903382851,1.7977802115987154
HL_C_F_RL_6,HL_C,F,RL,6,2.5hz,1,CTRV,False,17.64036628414151,0.3719094956294554,17.64036628414151,0.3719094956294554
HL_C_F_RL_6,HL_C,F,RL,6,10hz,1,CTRV,False,13.061006484411639,1.4502988223211681,13.061006484411639,1.4502988223211681
HL_C_A_RL_1,HL_C,A,RL,1,full,1,CTRV,False,6.565578102846564,1.3776643302269809,6.565578102846564,1.3776643302269809
HL_C_A_RL_1,HL_C,A,RL,1,2.5hz,1,CTRV,False,31.50716784068007,0.43177201914077257,31.50716784068007,0.43177201914077257
HL_C_A_RL_1,HL_C,A,RL,1,10hz,1,CTRV,False,9.957468543942271,1.5837068354890895,9.957468543942271,1.5837068354890895
HL_C_F_RL_5,HL_C,F,RL,5,full,1,CTRV,False,11.122629052623857,1.6245790922858179,11.122629052623857,1.6245790922858179
HL_C_F_RL_5,HL_C,F,RL,5,2.5hz,1,CTRV,False,39.48919979977166,0.7518162466304512,39.48919979977166,0.7518162466304512
HL_C_F_RL_5,HL_C,F,RL,5,10hz,1,CTRV,False,19.76236633515487,1.3720106617872398,19.76236633515487,1.3720106617872398
HL_C_F_LR_2,HL_C,F,LR,2,full,1,CTRV,False,5.212503333275856,1.197212322094981,5.212503333275856,1.197212322094981
HL_C_F_LR_2,HL_C,F,LR,2,2.5hz,1,CTRV,False,14.543679704108051,0.31624257255582083,14.543679704108051,0.31624257255582083
HL_C_F_LR_2,HL_C,F,LR,2,10hz,1,CTRV,False,8.543020540517299,1.058160232491207,8.543020540517299,1.058160232491207
HL_C_F_LR_6,HL_C,F,LR,6,full,1,CTRV,False,4.5219928704102355,1.5930636102210312,4.5219928704102355,1.5930636102210312
HL_C_F_LR_6,HL_C,F,LR,6,2.5hz,1,CTRV,False,16.667575985276812,0.4511677252060792,16.667575985276812,0.4511677252060792
HL_C_F_LR_6,HL_C,F,LR,6,10hz,1,CTRV,False,9.819104691438541,1.2926657419284968,9.819104691438541,1.2926657419284968
HL_C_F_RL_2,HL_C,F,RL,2,full,1,CTRV,False,5.92932033352943,1.0215314447662187,5.92932033352943,1.0215314447662187
HL_C_F_RL_2,HL_C,F,RL,2,2.5hz,1,CTRV,False,13.551926423432413,0.2547918843704118,13.551926423432413,0.2547918843704118
HL_C_F_RL_2,HL_C,F,RL,2,10hz,1,CTRV,False,14.345798833469871,1.3968244942032368,14.345798833469871,1.3968244942032368
HL_C_F_LR_5,HL_C,F,LR,5,full,1,CTRV,False,6.632327306505216,1.3717259437487077,6.632327306505216,1.3717259437487077
HL_C_F_LR_5,HL_C,F,LR,5,2.5hz,1,CTRV,False,38.55596204831831,0.428888928102353,38.55596204831831,0.428888928102353
HL_C_F_LR_5,HL_C,F,LR,5,10hz,1,CTRV,False,11.394570642398056,0.958045628002291,11.394570642398056,0.958045628002291
DL_C_F_TLBR_5,DL_C,F,TLBR,5,full,1,CTRV,False,8.990716835225157,1.587359799951064,8.990716835225157,1.587359799951064
DL_C_F_TLBR_5,DL_C,F,TLBR,5,2.5hz,1,CTRV,False,12.632296543029435,0.18207693089991003,12.632296543029435,0.18207693089991003
DL_C_F_TLBR_5,DL_C,F,TLBR,5,10hz,1,CTRV,False,11.45439051089111,1.686214730459924,11.45439051089111,1.686214730459924
DL_C_F_BRTL_5,DL_C,F,BRTL,5,full,1,CTRV,False,8.368692153602975,1.367028768044094,8.368692153602975,1.367028768044094
DL_C_F_BRTL_5,DL_C,F,BRTL,5,2.5hz,1,CTRV,False,8.946373341924952,0.16053027818966112,8.946373341924952,0.16053027818966112
DL_C_F_BRTL_5,DL_C,F,BRTL,5,10hz,1,CTRV,False,11.749278138189638,0.8234706351084686,11.749278138189638,0.8234706351084686
DL_C_A_BRTL_2,DL_C,A,BRTL,2,full,1,CTRV,False,6.06422876285241,1.2986447580253173,6.06422876285241,1.2986447580253173
DL_C_A_BRTL_2,DL_C,A,BRTL,2,2.5hz,1,CTRV,False,33.344044439136944,0.6927085482354834,33.344044439136944,0.6927085482354834
DL_C_A_BRTL_2,DL_C,A,BRTL,2,10hz,1,CTRV,False,16.027858709696325,0.8979746387293746,16.027858709696325,0.8979746387293746
DL_C_F_BRTL_1,DL_C,F,BRTL,1,full,1,CTRV,False,8.331734653353877,1.3055514884508743,8.331734653353877,1.3055514884508743
DL_C_F_BRTL_1,DL_C,F,BRTL,1,2.5hz,1,CTRV,False,18.73711929442703,0.32566057640641904,18.73711929442703,0.32566057640641904
DL_C_F_BRTL_1,DL_C,F,BRTL,1,10hz,1,CTRV,False,16.19731828127946,1.1785292583331919,16.19731828127946,1.1785292583331919
DL_C_F_TLBR_6,DL_C,F,TLBR,6,full,1,CTRV,False,6.6663183851351775,1.7541397075446987,6.6663183851351775,1.7541397075446987
DL_C_F_TLBR_6,DL_C,F,TLBR,6,2.5hz,1,CTRV,False,15.057295070544988,0.36436912584455994,15.057295070544988,0.36436912584455994
DL_C_F_TLBR_6,DL_C,F,TLBR,6,10hz,1,CTRV,False,15.315653642069284,1.6555274058304874,15.315653642069284,1.6555274058304874
DL_C_F_BRTL_2,DL_C,F,BRTL,2,full,1,CTRV,False,15.354164606632319,1.6016869548714863,15.354164606632319,1.6016869548714863
DL_C_F_BRTL_2,DL_C,F,BRTL,2,2.5hz,1,CTRV,False,12.964096892808177,0.23080815419269235,12.964096892808177,0.23080815419269235
DL_C_F_BRTL_2,DL_C,F,BRTL,2,10hz,1,CTRV,False,19.692277250635414,1.1598819092940342,19.692277250635414,1.1598819092940342
DL_C_A_TLBR_3,DL_C,A,TLBR,3,full,1,CTRV,False,5.92267539710866,1.1655690729378214,5.92267539710866,1.1655690729378214
DL_C_A_TLBR_3,DL_C,A,TLBR,3,2.5hz,1,CTRV,False,21.786442007267507,0.5320538166119646,21.786442007267507,0.5320538166119646
DL_C_A_TLBR_3,DL_C,A,TLBR,3,10hz,1,CTRV,False,14.922974946347306,1.2845302065298259,14.922974946347306,1.2845302065298259
DL_C_A_TLBR_1,DL_C,A,TLBR,1,full,1,CTRV,False,7.8708803821352875,1.655801746858318,7.8708803821352875,1.655801746858318
DL_C_A_TLBR_1,DL_C,A,TLBR,1,2.5hz,1,CTRV,False,23.398806123517918,0.6304738524231837,23.398806123517918,0.6304738524231837
DL_C_A_TLBR_1,DL_C,A,TLBR,1,10hz,1,CTRV,False,18.18345458876398,1.8053476752608637,18.18345458876398,1.8053476752608637
DL_C_F_TLBR_2,DL_C,F,TLBR,2,full,1,CTRV,False,9.611777835435618,1.5783257865595561,9.611777835435618,1.5783257865595561
DL_C_F_TLBR_2,DL_C,F,TLBR,2,2.5hz,1,CTRV,False,13.417281377767198,0.29995228123130574,13.417281377767198,0.29995228123130574
DL_C_F_TLBR_2,DL_C,F,TLBR,2,10hz,1,CTRV,False,22.146910545178415,2.502681965788522,22.146910545178415,2.502681965788522
DL_C_F_TLBR_4,DL_C,F,TLBR,4,full,1,CTRV,False,5.889336519632051,1.4762597019492125,5.889336519632051,1.4762597019492125
DL_C_F_TLBR_4,DL_C,F,TLBR,4,2.5hz,1,CTRV,False,21.247736498074563,0.5809353105444682,21.247736498074563,0.5809353105444682
DL_C_F_TLBR_4,DL_C,F,TLBR,4,10hz,1,CTRV,False,10.707333514608193,1.514497641776661,10.707333514608193,1.514497641776661
DL_C_A_TLBR_2,DL_C,A,TLBR,2,full,1,CTRV,False,7.814758169684888,1.1020381854219734,7.814758169684888,1.1020381854219734
DL_C_A_TLBR_2,DL_C,A,TLBR,2,2.5hz,1,CTRV,False,46.58826255352496,0.8019314684055021,46.58826255352496,0.8019314684055021
DL_C_A_TLBR_2,DL_C,A,TLBR,2,10hz,1,CTRV,False,13.168060142734578,1.52564972219473,13.168060142734578,1.52564972219473
DL_C_A_BRTL_1,DL_C,A,BRTL,1,full,1,CTRV,False,9.06386095691791,1.3008630962515038,9.06386095691791,1.3008630962515038
DL_C_A_BRTL_1,DL_C,A,BRTL,1,2.5hz,1,CTRV,False,36.8548577160275,0.334459507606697,36.8548577160275,0.334459507606697
DL_C_A_BRTL_1,DL_C,A,BRTL,1,10hz,1,CTRV,False,21.745708521109567,1.1986538912500317,21.745708521109567,1.1986538912500317
DL_C_A_BRTL_3,DL_C,A,BRTL,3,full,1,CTRV,False,6.703623380849141,1.5659079688254998,6.703623380849141,1.5659079688254998
DL_C_A_BRTL_3,DL_C,A,BRTL,3,2.5hz,1,CTRV,False,30.075925292896653,0.6890187001500999,30.075925292896653,0.6890187001500999
DL_C_A_BRTL_3,DL_C,A,BRTL,3,10hz,1,CTRV,False,13.136953031795318,0.7950658950152754,13.136953031795318,0.7950658950152754
DL_C_F_BRTL_6,DL_C,F,BRTL,6,full,1,CTRV,False,5.093978818862735,1.4519852418698471,5.093978818862735,1.4519852418698471
DL_C_F_BRTL_6,DL_C,F,BRTL,6,2.5hz,1,CTRV,False,8.642700998446543,0.22234855976094545,8.642700998446543,0.22234855976094545
DL_C_F_BRTL_6,DL_C,F,BRTL,6,10hz,1,CTRV,False,9.171261500433449,1.1143906289219137,9.171261500433449,1.1143906289219137
DL_C_F_BRTL_4,DL_C,F,BRTL,4,full,1,CTRV,False,8.366186504099648,1.2182923083043455,8.366186504099648,1.2182923083043455
DL_C_F_BRTL_4,DL_C,F,BRTL,4,2.5hz,1,CTRV,False,21.78618562213677,0.3154329679858561,21.78618562213677,0.3154329679858561
DL_C_F_BRTL_4,DL_C,F,BRTL,4,10hz,1,CTRV,False,12.394061775309776,0.7684537924690822,12.394061775309776,0.7684537924690822
DL_C_F_BRTL_3,DL_C,F,BRTL,3,full,1,CTRV,False,5.88380080768672,1.1639129878941628,5.88380080768672,1.1639129878941628
DL_C_F_BRTL_3,DL_C,F,BRTL,3,2.5hz,1,CTRV,False,13.392119341404502,0.2327646441611495,13.392119341404502,0.2327646441611495
DL_C_F_BRTL_3,DL_C,F,BRTL,3,10hz,1,CTRV,False,10.631879138491588,0.89685004127703,10.631879138491588,0.89685004127703
DL_C_F_TLBR_1,DL_C,F,TLBR,1,full,1,CTRV,False,6.719853207090876,1.492666717393951,6.719853207090876,1.492666717393951
DL_C_F_TLBR_1,DL_C,F,TLBR,1,2.5hz,1,CTRV,False,30.609923141051375,0.6663521369043223,30.609923141051375,0.6663521369043223
DL_C_F_TLBR_1,DL_C,F,TLBR,1,10hz,1,CTRV,False,14.171601795415846,1.3847545877862177,14.171601795415846,1.3847545877862177
DL_C_F_TLBR_3,DL_C,F,TLBR,3,full,1,CTRV,False,6.580666117072388,1.3817430690472714,6.580666117072388,1.3817430690472714
DL_C_F_TLBR_3,DL_C,F,TLBR,3,2.5hz,1,CTRV,False,15.44903046045993,0.28878370237085604,15.44903046045993,0.28878370237085604
DL_C_F_TLBR_3,DL_C,F,TLBR,3,10hz,1,CTRV,False,12.21472722059124,0.9104923727762041,12.21472722059124,0.9104923727762041
IL_C_A_RCW_3,IL_C,A,RCW,3,full,1,CTRV,False,4.069455192812363,1.5913163240265018,4.069455192812363,1.5913163240265018
IL_C_A_RCW_3,IL_C,A,RCW,3,2.5hz,1,CTRV,False,27.03402348908739,1.4722553015151727,27.03402348908739,1.4722553015151727
IL_C_A_RCW_3,IL_C,A,RCW,3,10hz,1,CTRV,False,8.598975146929803,1.6264149319695662,8.598975146929803,1.6264149319695662
IL_C_A_RCCW_4,IL_C,A,RCCW,4,full,1,CTRV,False,4.833683787726878,1.6243371617572238,4.833683787726878,1.6243371617572238
IL_C_A_RCCW_4,IL_C,A,RCCW,4,2.5hz,1,CTRV,False,23.588049591928204,0.6339682442336348,23.588049591928204,0.6339682442336348
IL_C_A_RCCW_4,IL_C,A,RCCW,4,10hz,1,CTRV,False,9.92678634544971,1.2546583912337446,9.92678634544971,1.2546583912337446
IL_C_F_RCCW_4,IL_C,F,RCCW,4,full,1,CTRV,False,5.021969981911333,1.8682137028510868,5.021969981911333,1.8682137028510868
IL_C_F_RCCW_4,IL_C,F,RCCW,4,2.5hz,1,CTRV,False,25.626530984383727,1.17580255720254,25.626530984383727,1.17580255720254
IL_C_F_RCCW_4,IL_C,F,RCCW,4,10hz,1,CTRV,False,9.66933384939547,1.4621103275054836,9.66933384939547,1.4621103275054836
IL_C_F_RCCW_3,IL_C,F,RCCW,3,full,1,CTRV,False,4.807565348167699,1.8252644566349951,4.807565348167699,1.8252644566349951
IL_C_F_RCCW_3,IL_C,F,RCCW,3,2.5hz,1,CTRV,False,27.556982964523378,0.8164722118106303,27.556982964523378,0.8164722118106303
IL_C_F_RCCW_3,IL_C,F,RCCW,3,10hz,1,CTRV,False,10.699216635644861,1.8677253860901817,10.699216635644861,1.8677253860901817
IL_C_F_RCCW_1,IL_C,F,RCCW,1,full,1,CTRV,False,4.343408863389476,1.5653958554503216,4.343408863389476,1.5653958554503216
IL_C_F_RCCW_1,IL_C,F,RCCW,1,2.5hz,1,CTRV,False,20.6434503403503,0.8094604016153871,20.6434503403503,0.8094604016153871
IL_C_F_RCCW_1,IL_C,F,RCCW,1,10hz,1,CTRV,False,9.271497151302171,1.75050802539831,9.271497151302171,1.75050802539831
IL_C_A_RCW_2,IL_C,A,RCW,2,full,1,CTRV,False,5.612004495169455,1.5063789626410387,5.612004495169455,1.5063789626410387
IL_C_A_RCW_2,IL_C,A,RCW,2,2.5hz,1,CTRV,False,23.68685708133045,0.6824178710381072,23.68685708133045,0.6824178710381072
