Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Angular Avg. Window,Linear Avg. Window,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
VL_C_A_TD_2,VL_C,A,TD,2,10hz,1,CTRV,1.0,1,14.917383222527551,2.1343702696235813,14.917383222527551,2.1343702696235813
VL_C_A_BU_2,VL_C,A,BU,2,full,1,CTRV,1.0,1,5.874230360024936,0.7804020688800192,5.874230360024936,0.7804020688800192
VL_C_A_BU_2,VL_C,A,BU,2,2.5hz,1,CTRV,1.0,1,,,,
VL_C_A_BU_2,VL_C,A,BU,2,10hz,1,CTRV,1.0,1,11.059738658959889,0.533352899894192,11.059738658959889,0.533352899894192
VL_C_F_BU_4,VL_C,F,BU,4,full,1,CTRV,1.0,1,5.885791417835564,1.6463803644837365,5.885791417835564,1.6463803644837365
VL_C_F_BU_4,VL_C,F,BU,4,2.5hz,1,CTRV,1.0,1,,,,
VL_C_F_BU_4,VL_C,F,BU,4,10hz,1,CTRV,1.0,1,15.19986651427871,1.1376594246513358,15.19986651427871,1.1376594246513358
VL_C_F_BU_3,VL_C,F,BU,3,full,1,CTRV,1.0,1,4.064267098286108,1.6005083180114354,4.064267098286108,1.6005083180114354
VL_C_F_BU_3,VL_C,F,BU,3,2.5hz,1,CTRV,1.0,1,21.90676066229777,0.4039303944537387,21.90676066229777,0.4039303944537387
VL_C_F_BU_3,VL_C,F,BU,3,10hz,1,CTRV,1.0,1,10.528495260475156,1.3257991764761834,10.528495260475156,1.3257991764761834
VL_C_F_BU_2,VL_C,F,BU,2,full,1,CTRV,1.0,1,4.84600038276226,1.3167355736423365,4.84600038276226,1.3167355736423365
VL_C_F_BU_2,VL_C,F,BU,2,2.5hz,1,CTRV,1.0,1,20.855401050257697,0.3605513788788381,20.855401050257697,0.3605513788788381
VL_C_F_BU_2,VL_C,F,BU,2,10hz,1,CTRV,1.0,1,11.000003753768626,1.0471191209209605,11.000003753768626,1.0471191209209605
HL_C_F_RL_4,HL_C,F,RL,4,full,1,CTRV,1.0,1,8.818147347939735,1.7254151037497791,8.818147347939735,1.7254151037497791
HL_C_F_RL_4,HL_C,F,RL,4,2.5hz,1,CTRV,1.0,1,13.471525020257998,0.3502883515299895,13.471525020257998,0.3502883515299895
HL_C_F_RL_4,HL_C,F,RL,4,10hz,1,CTRV,1.0,1,11.674309734263996,1.2071462466849086,11.674309734263996,1.2071462466849086
HL_C_A_RL_2,HL_C,A,RL,2,full,1,CTRV,1.0,1,6.524137526718379,1.028706488376551,6.524137526718379,1.028706488376551
HL_C_A_RL_2,HL_C,A,RL,2,2.5hz,1,CTRV,1.0,1,36.19072244965752,0.512527542074019,36.19072244965752,0.512527542074019
HL_C_A_RL_2,HL_C,A,RL,2,10hz,1,CTRV,1.0,1,13.837647619966871,0.7678520717440872,13.837647619966871,0.7678520717440872
HL_C_F_RL_3,HL_C,F,RL,3,full,1,CTRV,1.0,1,7.295967877124045,1.3751819690038831,7.295967877124045,1.3751819690038831
HL_C_F_RL_3,HL_C,F,RL,3,2.5hz,1,CTRV,1.0,1,15.89007823984727,0.240265624303859,15.89007823984727,0.240265624303859
HL_C_F_RL_3,HL_C,F,RL,3,10hz,1,CTRV,1.0,1,10.074368753513353,1.874143297185044,10.074368753513353,1.874143297185044
HL_C_F_RL_1,HL_C,F,RL,1,full,1,CTRV,1.0,1,5.615429986967908,1.6587158728267908,5.615429986967908,1.6587158728267908
HL_C_F_RL_1,HL_C,F,RL,1,2.5hz,1,CTRV,1.0,1,11.975167964433124,0.2260121709367781,11.975167964433124,0.2260121709367781
HL_C_F_RL_1,HL_C,F,RL,1,10hz,1,CTRV,1.0,1,10.665470087251286,1.0907088903340183,10.665470087251286,1.0907088903340183
HL_C_A_LR_1,HL_C,A,LR,1,full,1,CTRV,1.0,1,6.031488372714287,1.1971556349521115,6.031488372714287,1.1971556349521115
HL_C_A_LR_1,HL_C,A,LR,1,2.5hz,1,CTRV,1.0,1,26.4128682565232,0.6499257913343912,26.4128682565232,0.6499257913343912
HL_C_A_LR_1,HL_C,A,LR,1,10hz,1,CTRV,1.0,1,13.027735146553134,0.9706152419668712,13.027735146553134,0.9706152419668712
HL_C_A_RL_3,HL_C,A,RL,3,full,1,CTRV,1.0,1,6.0677462378716935,1.2730344231963873,6.0677462378716935,1.2730344231963873
HL_C_A_RL_3,HL_C,A,RL,3,2.5hz,1,CTRV,1.0,1,48.06267594302764,0.5646836441492705,48.06267594302764,0.5646836441492705
HL_C_A_RL_3,HL_C,A,RL,3,10hz,1,CTRV,1.0,1,11.123791269729471,0.8133819240715051,11.123791269729471,0.8133819240715051
HL_C_F_LR_1,HL_C,F,LR,1,full,1,CTRV,1.0,1,4.873719061495378,1.0277149506796488,4.873719061495378,1.0277149506796488
HL_C_F_LR_1,HL_C,F,LR,1,2.5hz,1,CTRV,1.0,1,19.22832163926944,0.4431298048573128,19.22832163926944,0.4431298048573128
HL_C_F_LR_1,HL_C,F,LR,1,10hz,1,CTRV,1.0,1,10.25541362675493,1.67009616723211,10.25541362675493,1.67009616723211
HL_C_F_LR_3,HL_C,F,LR,3,full,1,CTRV,1.0,1,5.728076492160842,1.1794082436183235,5.728076492160842,1.1794082436183235
HL_C_F_LR_3,HL_C,F,LR,3,2.5hz,1,CTRV,1.0,1,14.298590831921862,0.2678049349307371,14.298590831921862,0.2678049349307371
HL_C_F_LR_3,HL_C,F,LR,3,10hz,1,CTRV,1.0,1,10.68990754801401,0.8291805006766069,10.68990754801401,0.8291805006766069
HL_C_F_LR_4,HL_C,F,LR,4,full,1,CTRV,1.0,1,5.491288126456463,1.2644403754759734,5.491288126456463,1.2644403754759734
HL_C_F_LR_4,HL_C,F,LR,4,2.5hz,1,CTRV,1.0,1,23.770783026146724,0.581602484570495,23.770783026146724,0.581602484570495
HL_C_F_LR_4,HL_C,F,LR,4,10hz,1,CTRV,1.0,1,10.874536998266752,1.1873378480014996,10.874536998266752,1.1873378480014996
HL_C_A_LR_3,HL_C,A,LR,3,full,1,CTRV,1.0,1,6.034222601503887,1.5151302617752502,6.034222601503887,1.5151302617752502
HL_C_A_LR_3,HL_C,A,LR,3,2.5hz,1,CTRV,1.0,1,23.413581286262104,1.0630382994633365,23.413581286262104,1.0630382994633365
HL_C_A_LR_3,HL_C,A,LR,3,10hz,1,CTRV,1.0,1,9.237036880894014,0.8314430906798933,9.237036880894014,0.8314430906798933
HL_C_A_LR_2,HL_C,A,LR,2,full,1,CTRV,1.0,1,6.565247436909882,0.9790044611065574,6.565247436909882,0.9790044611065574
HL_C_A_LR_2,HL_C,A,LR,2,2.5hz,1,CTRV,1.0,1,28.394970849561595,0.5626666842104185,28.394970849561595,0.5626666842104185
HL_C_A_LR_2,HL_C,A,LR,2,10hz,1,CTRV,1.0,1,11.387990314858222,0.7634094966353726,11.387990314858222,0.7634094966353726
HL_C_F_RL_6,HL_C,F,RL,6,full,1,CTRV,1.0,1,8.56610903382851,1.7977802115987154,8.56610903382851,1.7977802115987154
HL_C_F_RL_6,HL_C,F,RL,6,2.5hz,1,CTRV,1.0,1,17.64036628414151,0.3719094956294554,17.64036628414151,0.3719094956294554
HL_C_F_RL_6,HL_C,F,RL,6,10hz,1,CTRV,1.0,1,13.06100648441164,1.450298822321168,13.06100648441164,1.450298822321168
HL_C_A_RL_1,HL_C,A,RL,1,full,1,CTRV,1.0,1,6.565578102846564,1.3776643302269809,6.565578102846564,1.3776643302269809
HL_C_A_RL_1,HL_C,A,RL,1,2.5hz,1,CTRV,1.0,1,31.50716784068007,0.4317720191407725,31.50716784068007,0.4317720191407725
HL_C_A_RL_1,HL_C,A,RL,1,10hz,1,CTRV,1.0,1,9.957468543942271,1.5837068354890895,9.957468543942271,1.5837068354890895
HL_C_F_RL_5,HL_C,F,RL,5,full,1,CTRV,1.0,1,11.122629052623855,1.624579092285818,11.122629052623855,1.624579092285818
HL_C_F_RL_5,HL_C,F,RL,5,2.5hz,1,CTRV,1.0,1,39.48919979977166,0.7518162466304512,39.48919979977166,0.7518162466304512
HL_C_F_RL_5,HL_C,F,RL,5,10hz,1,CTRV,1.0,1,19.76236633515487,1.3720106617872398,19.76236633515487,1.3720106617872398
HL_C_F_LR_2,HL_C,F,LR,2,full,1,CTRV,1.0,1,5.212503333275856,1.197212322094981,5.212503333275856,1.197212322094981
HL_C_F_LR_2,HL_C,F,LR,2,2.5hz,1,CTRV,1.0,1,14.543679704108053,0.3162425725558208,14.543679704108053,0.3162425725558208
HL_C_F_LR_2,HL_C,F,LR,2,10hz,1,CTRV,1.0,1,8.543020540517299,1.058160232491207,8.543020540517299,1.058160232491207
HL_C_F_LR_6,HL_C,F,LR,6,full,1,CTRV,1.0,1,4.521992870410236,1.5930636102210312,4.521992870410236,1.5930636102210312
HL_C_F_LR_6,HL_C,F,LR,6,2.5hz,1,CTRV,1.0,1,16.667575985276812,0.4511677252060792,16.667575985276812,0.4511677252060792
HL_C_F_LR_6,HL_C,F,LR,6,10hz,1,CTRV,1.0,1,9.81910469143854,1.2926657419284968,9.81910469143854,1.2926657419284968
HL_C_F_RL_2,HL_C,F,RL,2,full,1,CTRV,1.0,1,5.92932033352943,1.0215314447662187,5.92932033352943,1.0215314447662187
HL_C_F_RL_2,HL_C,F,RL,2,2.5hz,1,CTRV,1.0,1,13.551926423432413,0.2547918843704118,13.551926423432413,0.2547918843704118
HL_C_F_RL_2,HL_C,F,RL,2,10hz,1,CTRV,1.0,1,14.345798833469871,1.3968244942032368,14.345798833469871,1.3968244942032368
HL_C_F_LR_5,HL_C,F,LR,5,full,1,CTRV,1.0,1,6.632327306505216,1.3717259437487077,6.632327306505216,1.3717259437487077
HL_C_F_LR_5,HL_C,F,LR,5,2.5hz,1,CTRV,1.0,1,38.55596204831831,0.428888928102353,38.55596204831831,0.428888928102353
HL_C_F_LR_5,HL_C,F,LR,5,10hz,1,CTRV,1.0,1,11.394570642398056,0.958045628002291,11.394570642398056,0.958045628002291
DL_C_F_TLBR_5,DL_C,F,TLBR,5,full,1,CTRV,1.0,1,8.990716835225157,1.587359799951064,8.990716835225157,1.587359799951064
DL_C_F_TLBR_5,DL_C,F,TLBR,5,2.5hz,1,CTRV,1.0,1,12.632296543029437,0.18207693089991,12.632296543029437,0.18207693089991
DL_C_F_TLBR_5,DL_C,F,TLBR,5,10hz,1,CTRV,1.0,1,11.45439051089111,1.686214730459924,11.45439051089111,1.686214730459924
DL_C_F_BRTL_5,DL_C,F,BRTL,5,full,1,CTRV,1.0,1,8.368692153602975,1.367028768044094,8.368692153602975,1.367028768044094
DL_C_F_BRTL_5,DL_C,F,BRTL,5,2.5hz,1,CTRV,1.0,1,8.946373341924952,0.1605302781896611,8.946373341924952,0.1605302781896611
DL_C_F_BRTL_5,DL_C,F,BRTL,5,10hz,1,CTRV,1.0,1,11.749278138189638,0.8234706351084686,11.749278138189638,0.8234706351084686
DL_C_A_BRTL_2,DL_C,A,BRTL,2,full,1,CTRV,1.0,1,6.06422876285241,1.298644758025317,6.06422876285241,1.298644758025317
DL_C_A_BRTL_2,DL_C,A,BRTL,2,2.5hz,1,CTRV,1.0,1,33.344044439136944,0.6927085482354834,33.344044439136944,0.6927085482354834
DL_C_A_BRTL_2,DL_C,A,BRTL,2,10hz,1,CTRV,1.0,1,16.027858709696325,0.8979746387293746,16.027858709696325,0.8979746387293746
DL_C_F_BRTL_1,DL_C,F,BRTL,1,full,1,CTRV,1.0,1,8.331734653353877,1.3055514884508743,8.331734653353877,1.3055514884508743
DL_C_F_BRTL_1,DL_C,F,BRTL,1,2.5hz,1,CTRV,1.0,1,18.73711929442703,0.325660576406419,18.73711929442703,0.325660576406419
DL_C_F_BRTL_1,DL_C,F,BRTL,1,10hz,1,CTRV,1.0,1,16.19731828127946,1.178529258333192,16.19731828127946,1.178529258333192
DL_C_F_TLBR_6,DL_C,F,TLBR,6,full,1,CTRV,1.0,1,6.6663183851351775,1.7541397075446987,6.6663183851351775,1.7541397075446987
DL_C_F_TLBR_6,DL_C,F,TLBR,6,2.5hz,1,CTRV,1.0,1,15.057295070544988,0.3643691258445599,15.057295070544988,0.3643691258445599
DL_C_F_TLBR_6,DL_C,F,TLBR,6,10hz,1,CTRV,1.0,1,15.315653642069284,1.6555274058304874,15.315653642069284,1.6555274058304874
DL_C_F_BRTL_2,DL_C,F,BRTL,2,full,1,CTRV,1.0,1,15.35416460663232,1.6016869548714865,15.35416460663232,1.6016869548714865
DL_C_F_BRTL_2,DL_C,F,BRTL,2,2.5hz,1,CTRV,1.0,1,12.964096892808175,0.2308081541926923,12.964096892808175,0.2308081541926923
DL_C_F_BRTL_2,DL_C,F,BRTL,2,10hz,1,CTRV,1.0,1,19.692277250635414,1.1598819092940342,19.692277250635414,1.1598819092940342
DL_C_A_TLBR_3,DL_C,A,TLBR,3,full,1,CTRV,1.0,1,5.92267539710866,1.1655690729378214,5.92267539710866,1.1655690729378214
DL_C_A_TLBR_3,DL_C,A,TLBR,3,2.5hz,1,CTRV,1.0,1,21.786442007267507,0.5320538166119646,21.786442007267507,0.5320538166119646
DL_C_A_TLBR_3,DL_C,A,TLBR,3,10hz,1,CTRV,1.0,1,14.922974946347306,1.284530206529826,14.922974946347306,1.284530206529826
DL_C_A_TLBR_1,DL_C,A,TLBR,1,full,1,CTRV,1.0,1,7.870880382135287,1.655801746858318,7.870880382135287,1.655801746858318
DL_C_A_TLBR_1,DL_C,A,TLBR,1,2.5hz,1,CTRV,1.0,1,23.39880612351792,0.6304738524231837,23.39880612351792,0.6304738524231837
DL_C_A_TLBR_1,DL_C,A,TLBR,1,10hz,1,CTRV,1.0,1,18.18345458876398,1.805347675260864,18.18345458876398,1.805347675260864
DL_C_F_TLBR_2,DL_C,F,TLBR,2,full,1,CTRV,1.0,1,9.611777835435618,1.578325786559556,9.611777835435618,1.578325786559556
DL_C_F_TLBR_2,DL_C,F,TLBR,2,2.5hz,1,CTRV,1.0,1,13.417281377767198,0.2999522812313057,13.417281377767198,0.2999522812313057
DL_C_F_TLBR_2,DL_C,F,TLBR,2,10hz,1,CTRV,1.0,1,22.14691054517841,2.502681965788522,22.14691054517841,2.502681965788522
DL_C_F_TLBR_4,DL_C,F,TLBR,4,full,1,CTRV,1.0,1,5.889336519632051,1.4762597019492123,5.889336519632051,1.4762597019492123
DL_C_F_TLBR_4,DL_C,F,TLBR,4,2.5hz,1,CTRV,1.0,1,21.247736498074563,0.5809353105444682,21.247736498074563,0.5809353105444682
DL_C_F_TLBR_4,DL_C,F,TLBR,4,10hz,1,CTRV,1.0,1,10.707333514608193,1.514497641776661,10.707333514608193,1.514497641776661
DL_C_A_TLBR_2,DL_C,A,TLBR,2,full,1,CTRV,1.0,1,7.814758169684888,1.1020381854219734,7.814758169684888,1.1020381854219734
DL_C_A_TLBR_2,DL_C,A,TLBR,2,2.5hz,1,CTRV,1.0,1,46.58826255352496,0.8019314684055021,46.58826255352496,0.8019314684055021
DL_C_A_TLBR_2,DL_C,A,TLBR,2,10hz,1,CTRV,1.0,1,13.168060142734578,1.52564972219473,13.168060142734578,1.52564972219473
DL_C_A_BRTL_1,DL_C,A,BRTL,1,full,1,CTRV,1.0,1,9.06386095691791,1.3008630962515038,9.06386095691791,1.3008630962515038
DL_C_A_BRTL_1,DL_C,A,BRTL,1,2.5hz,1,CTRV,1.0,1,36.8548577160275,0.334459507606697,36.8548577160275,0.334459507606697
DL_C_A_BRTL_1,DL_C,A,BRTL,1,10hz,1,CTRV,1.0,1,21.745708521109567,1.1986538912500315,21.745708521109567,1.1986538912500315
DL_C_A_BRTL_3,DL_C,A,BRTL,3,full,1,CTRV,1.0,1,6.703623380849141,1.5659079688254998,6.703623380849141,1.5659079688254998
DL_C_A_BRTL_3,DL_C,A,BRTL,3,2.5hz,1,CTRV,1.0,1,30.075925292896653,0.6890187001500999,30.075925292896653,0.6890187001500999
DL_C_A_BRTL_3,DL_C,A,BRTL,3,10hz,1,CTRV,1.0,1,13.136953031795318,0.7950658950152754,13.136953031795318,0.7950658950152754
DL_C_F_BRTL_6,DL_C,F,BRTL,6,full,1,CTRV,1.0,1,5.093978818862735,1.4519852418698471,5.093978818862735,1.4519852418698471
DL_C_F_BRTL_6,DL_C,F,BRTL,6,2.5hz,1,CTRV,1.0,1,8.642700998446543,0.2223485597609454,8.642700998446543,0.2223485597609454
DL_C_F_BRTL_6,DL_C,F,BRTL,6,10hz,1,CTRV,1.0,1,9.171261500433449,1.1143906289219137,9.171261500433449,1.1143906289219137
DL_C_F_BRTL_4,DL_C,F,BRTL,4,full,1,CTRV,1.0,1,8.366186504099648,1.2182923083043455,8.366186504099648,1.2182923083043455
DL_C_F_BRTL_4,DL_C,F,BRTL,4,2.5hz,1,CTRV,1.0,1,21.78618562213677,0.3154329679858561,21.78618562213677,0.3154329679858561
DL_C_F_BRTL_4,DL_C,F,BRTL,4,10hz,1,CTRV,1.0,1,12.394061775309776,0.7684537924690822,12.394061775309776,0.7684537924690822
DL_C_F_BRTL_3,DL_C,F,BRTL,3,full,1,CTRV,1.0,1,5.88380080768672,1.1639129878941628,5.88380080768672,1.1639129878941628
DL_C_F_BRTL_3,DL_C,F,BRTL,3,2.5hz,1,CTRV,1.0,1,13.392119341404502,0.2327646441611495,13.392119341404502,0.2327646441611495
DL_C_F_BRTL_3,DL_C,F,BRTL,3,10hz,1,CTRV,1.0,1,10.631879138491588,0.89685004127703,10.631879138491588,0.89685004127703
DL_C_F_TLBR_1,DL_C,F,TLBR,1,full,1,CTRV,1.0,1,6.719853207090876,1.492666717393951,6.719853207090876,1.492666717393951
DL_C_F_TLBR_1,DL_C,F,TLBR,1,2.5hz,1,CTRV,1.0,1,30.60992314105137,0.6663521369043223,30.60992314105137,0.6663521369043223
DL_C_F_TLBR_1,DL_C,F,TLBR,1,10hz,1,CTRV,1.0,1,14.171601795415846,1.3847545877862175,14.171601795415846,1.3847545877862175
DL_C_F_TLBR_3,DL_C,F,TLBR,3,full,1,CTRV,1.0,1,6.580666117072388,1.3817430690472714,6.580666117072388,1.3817430690472714
DL_C_F_TLBR_3,DL_C,F,TLBR,3,2.5hz,1,CTRV,1.0,1,15.44903046045993,0.288783702370856,15.44903046045993,0.288783702370856
DL_C_F_TLBR_3,DL_C,F,TLBR,3,10hz,1,CTRV,1.0,1,12.21472722059124,0.910492372776204,12.21472722059124,0.910492372776204
IL_C_A_RCW_3,IL_C,A,RCW,3,full,1,CTRV,1.0,1,4.069455192812363,1.5913163240265018,4.069455192812363,1.5913163240265018
IL_C_A_RCW_3,IL_C,A,RCW,3,2.5hz,1,CTRV,1.0,1,27.03402348908739,1.4722553015151727,27.03402348908739,1.4722553015151727
IL_C_A_RCW_3,IL_C,A,RCW,3,10hz,1,CTRV,1.0,1,8.598975146929803,1.6264149319695662,8.598975146929803,1.6264149319695662
IL_C_A_RCCW_4,IL_C,A,RCCW,4,full,1,CTRV,1.0,1,4.833683787726878,1.6243371617572238,4.833683787726878,1.6243371617572238
IL_C_A_RCCW_4,IL_C,A,RCCW,4,2.5hz,1,CTRV,1.0,1,23.588049591928204,0.6339682442336348,23.588049591928204,0.6339682442336348
IL_C_A_RCCW_4,IL_C,A,RCCW,4,10hz,1,CTRV,1.0,1,9.92678634544971,1.2546583912337446,9.92678634544971,1.2546583912337446
IL_C_F_RCCW_4,IL_C,F,RCCW,4,full,1,CTRV,1.0,1,5.021969981911333,1.8682137028510868,5.021969981911333,1.8682137028510868
IL_C_F_RCCW_4,IL_C,F,RCCW,4,2.5hz,1,CTRV,1.0,1,25.626530984383727,1.17580255720254,25.626530984383727,1.17580255720254
IL_C_F_RCCW_4,IL_C,F,RCCW,4,10hz,1,CTRV,1.0,1,9.66933384939547,1.4621103275054836,9.66933384939547,1.4621103275054836
IL_C_F_RCCW_3,IL_C,F,RCCW,3,full,1,CTRV,1.0,1,4.807565348167699,1.8252644566349951,4.807565348167699,1.8252644566349951
IL_C_F_RCCW_3,IL_C,F,RCCW,3,2.5hz,1,CTRV,1.0,1,27.55698296452337,0.8164722118106303,27.55698296452337,0.8164722118106303
IL_C_F_RCCW_3,IL_C,F,RCCW,3,10hz,1,CTRV,1.0,1,10.69921663564486,1.8677253860901817,10.69921663564486,1.8677253860901817
IL_C_F_RCCW_1,IL_C,F,RCCW,1,full,1,CTRV,1.0,1,4.343408863389476,1.5653958554503216,4.343408863389476,1.5653958554503216
IL_C_F_RCCW_1,IL_C,F,RCCW,1,2.5hz,1,CTRV,1.0,1,20.6434503403503,0.8094604016153871,20.6434503403503,0.8094604016153871
IL_C_F_RCCW_1,IL_C,F,RCCW,1,10hz,1,CTRV,1.0,1,9.271497151302173,1.75050802539831,9.271497151302173,1.75050802539831
IL_C_A_RCW_2,IL_C,A,RCW,2,full,1,CTRV,1.0,1,5.612004495169455,1.5063789626410389,5.612004495169455,1.5063789626410389
IL_C_A_RCW_2,IL_C,A,RCW,2,2.5hz,1,CTRV,1.0,1,23.68685708133045,0.6824178710381072,23.68685708133045,0.6824178710381072
IL_C_A_RCW_2,IL_C,A,RCW,2,10hz,1,CTRV,1.0,1,11.70700301820994,1.587668031936835,11.70700301820994,1.587668031936835
IL_C_F_RCW_4,IL_C,F,RCW,4,full,1,CTRV,1.0,1,6.257027020150909,1.661222854656326,6.257027020150909,1.661222854656326
IL_C_F_RCW_4,IL_C,F,RCW,4,2.5hz,1,CTRV,1.0,1,30.72013707261196,0.822230141105221,30.72013707261196,0.822230141105221
