Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Angular Avg. Window,Linear Avg. Window,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
HL_C_F_RL_5,HL_C,F,RL,5,10hz,12,CV,,6,31.379236754440186,3.003975209068915,53.488034555727246,0.2793605242331567
HL_C_F_LR_2,HL_C,F,LR,2,full,12,CV,,6,16.12681289249044,4.464809473450623,23.205386849194447,0.3522202023583895
HL_C_F_LR_2,HL_C,F,LR,2,2.5hz,12,CV,,6,,,,
HL_C_F_LR_2,HL_C,F,LR,2,10hz,12,CV,,6,27.433687882096585,2.6513033023854624,46.88761448845605,0.3015456272318486
HL_C_F_LR_6,HL_C,F,LR,6,full,12,CV,,6,17.47630544167341,6.132456360736033,27.22185819524885,0.5105249356513868
HL_C_F_LR_6,HL_C,F,LR,6,2.5hz,12,CV,,6,,,,
HL_C_F_LR_6,HL_C,F,LR,6,10hz,12,CV,,6,19.622733399661204,2.894763721627694,33.28161880376863,0.2680215055805074
HL_C_F_RL_2,HL_C,F,RL,2,full,12,CV,,6,15.901278983714882,3.470273051669439,22.91024974527192,0.3027299475277444
HL_C_F_RL_2,HL_C,F,RL,2,2.5hz,12,CV,,6,,,,
HL_C_F_RL_2,HL_C,F,RL,2,10hz,12,CV,,6,33.98847848944971,3.518305291327481,59.79730378304093,0.3503380417439002
HL_C_F_LR_5,HL_C,F,LR,5,full,12,CV,,6,15.423911482086272,3.4215566872476457,22.279601474365,0.2850345727334523
HL_C_F_LR_5,HL_C,F,LR,5,2.5hz,12,CV,,6,,,,
HL_C_F_LR_5,HL_C,F,LR,5,10hz,12,CV,,6,23.797861229520457,1.9341617770110324,42.35678130899564,0.2328152440151812
DL_C_F_TLBR_5,DL_C,F,TLBR,5,full,12,CV,,6,18.2008607790696,3.3361926305701544,29.5551358772191,0.3318941090483954
DL_C_F_TLBR_5,DL_C,F,TLBR,5,2.5hz,12,CV,,6,,,,
DL_C_F_TLBR_5,DL_C,F,TLBR,5,10hz,12,CV,,6,45.725086718477385,4.30272753920582,81.0620895768379,0.4474665942054338
DL_C_F_BRTL_5,DL_C,F,BRTL,5,full,12,CV,,6,16.080274284170738,3.37352097730708,25.603677843477456,0.3012258945270382
DL_C_F_BRTL_5,DL_C,F,BRTL,5,2.5hz,12,CV,,6,,,,
DL_C_F_BRTL_5,DL_C,F,BRTL,5,10hz,12,CV,,6,41.18246529306234,3.27763370540295,76.8514868239493,0.4374768841438504
DL_C_A_BRTL_2,DL_C,A,BRTL,2,full,12,CV,,6,21.930352004697955,5.611450489104683,39.03938265674214,0.4496182156190305
DL_C_A_BRTL_2,DL_C,A,BRTL,2,2.5hz,12,CV,,6,,,,
DL_C_A_BRTL_2,DL_C,A,BRTL,2,10hz,12,CV,,6,61.64584427420314,4.798960068066017,102.82317783912862,0.511048919147042
DL_C_F_BRTL_1,DL_C,F,BRTL,1,full,12,CV,,6,24.79074197157192,4.222360036367292,40.09650186767482,0.4407790210050598
DL_C_F_BRTL_1,DL_C,F,BRTL,1,2.5hz,12,CV,,6,,,,
DL_C_F_BRTL_1,DL_C,F,BRTL,1,10hz,12,CV,,6,49.478793872380535,4.388224644917749,78.06783562074877,0.4086172421396523
DL_C_F_TLBR_6,DL_C,F,TLBR,6,full,12,CV,,6,16.772583295064837,4.957428908370721,27.55224732631917,0.412924747420723
DL_C_F_TLBR_6,DL_C,F,TLBR,6,2.5hz,12,CV,,6,,,,
DL_C_F_TLBR_6,DL_C,F,TLBR,6,10hz,12,CV,,6,23.2134366382141,2.8658467356297046,35.72951398201514,0.2467754808043177
DL_C_F_BRTL_2,DL_C,F,BRTL,2,full,12,CV,,6,29.521042295826746,5.213522028303101,45.90829999518917,0.3616197561306481
DL_C_F_BRTL_2,DL_C,F,BRTL,2,2.5hz,12,CV,,6,,,,
DL_C_F_BRTL_2,DL_C,F,BRTL,2,10hz,12,CV,,6,40.47984123781653,4.068801135213525,70.38541858727636,0.3538650942230487
DL_C_A_TLBR_3,DL_C,A,TLBR,3,full,12,CV,,6,29.93660406767425,4.808472547027904,54.37737813560254,0.5846120188397231
DL_C_A_TLBR_3,DL_C,A,TLBR,3,2.5hz,12,CV,,6,,,,
DL_C_A_TLBR_3,DL_C,A,TLBR,3,10hz,12,CV,,6,68.26576446738099,7.186602460800795,141.4294108363486,0.8518501592925833
DL_C_A_TLBR_1,DL_C,A,TLBR,1,full,12,CV,,6,19.706809959684595,4.61433347049909,34.69653630709471,0.4640789196424176
DL_C_A_TLBR_1,DL_C,A,TLBR,1,2.5hz,12,CV,,6,,,,
DL_C_A_TLBR_1,DL_C,A,TLBR,1,10hz,12,CV,,6,59.9525789311558,7.343450800375427,112.87432378989256,0.6750990793487633
DL_C_F_TLBR_2,DL_C,F,TLBR,2,full,12,CV,,6,27.283826884288743,5.96678695020918,42.77170782819787,0.4429431802002675
DL_C_F_TLBR_2,DL_C,F,TLBR,2,2.5hz,12,CV,,6,,,,
DL_C_F_TLBR_2,DL_C,F,TLBR,2,10hz,12,CV,,6,62.84128489641433,8.08086470736762,106.09655731873944,0.5082843832386552
DL_C_F_TLBR_4,DL_C,F,TLBR,4,full,12,CV,,6,15.063162121539564,4.678895661050328,23.83085452762566,0.3947877175273854
DL_C_F_TLBR_4,DL_C,F,TLBR,4,2.5hz,12,CV,,6,,,,
DL_C_F_TLBR_4,DL_C,F,TLBR,4,10hz,12,CV,,6,28.308351764830867,3.8969803549606215,46.335356213492695,0.3484494582857236
DL_C_A_TLBR_2,DL_C,A,TLBR,2,full,12,CV,,6,18.72911371671715,4.251444306983281,33.75407651899633,0.3725088940011239
DL_C_A_TLBR_2,DL_C,A,TLBR,2,2.5hz,12,CV,,6,,,,
DL_C_A_TLBR_2,DL_C,A,TLBR,2,10hz,12,CV,,6,52.302590887057725,4.64930160301078,79.88614022297456,0.3138936932663285
DL_C_A_BRTL_1,DL_C,A,BRTL,1,full,12,CV,,6,27.192724028591744,3.189119922335232,49.57327481988736,0.3969049727116989
DL_C_A_BRTL_1,DL_C,A,BRTL,1,2.5hz,12,CV,,6,,,,
DL_C_A_BRTL_1,DL_C,A,BRTL,1,10hz,12,CV,,6,114.9938616718046,6.0010573297443015,222.14525301014044,0.7386162071535375
DL_C_A_BRTL_3,DL_C,A,BRTL,3,full,12,CV,,6,23.279386145489536,5.2660275366983615,42.997921757053504,0.459134485732165
DL_C_A_BRTL_3,DL_C,A,BRTL,3,2.5hz,12,CV,,6,,,,
DL_C_A_BRTL_3,DL_C,A,BRTL,3,10hz,12,CV,,6,65.78852082767574,3.911501737785396,112.5136440711258,0.4262765929345158
DL_C_F_BRTL_6,DL_C,F,BRTL,6,full,12,CV,,6,13.86920229925849,4.192024748414495,23.065515090623823,0.3966158515728524
DL_C_F_BRTL_6,DL_C,F,BRTL,6,2.5hz,12,CV,,6,,,,
DL_C_F_BRTL_6,DL_C,F,BRTL,6,10hz,12,CV,,6,25.290232193221097,2.726092906339396,44.82059344313571,0.3455068289644696
DL_C_F_BRTL_4,DL_C,F,BRTL,4,full,12,CV,,6,18.350604013588423,3.174786770286247,30.165149006822297,0.3282736257875436
DL_C_F_BRTL_4,DL_C,F,BRTL,4,2.5hz,12,CV,,6,,,,
DL_C_F_BRTL_4,DL_C,F,BRTL,4,10hz,12,CV,,6,34.5950845779719,2.619327837592816,67.00261816980355,0.3779053903490195
DL_C_F_BRTL_3,DL_C,F,BRTL,3,full,12,CV,,6,17.044369857921012,3.6173992489413433,26.82474837534596,0.324929417868853
DL_C_F_BRTL_3,DL_C,F,BRTL,3,2.5hz,12,CV,,6,,,,
DL_C_F_BRTL_3,DL_C,F,BRTL,3,10hz,12,CV,,6,28.82967418394743,2.104070388469274,50.62784275517951,0.2665264673472484
DL_C_F_TLBR_1,DL_C,F,TLBR,1,full,12,CV,,6,22.046428320797112,5.025186323731565,34.54674730111047,0.4570394551073948
DL_C_F_TLBR_1,DL_C,F,TLBR,1,2.5hz,12,CV,,6,,,,
DL_C_F_TLBR_1,DL_C,F,TLBR,1,10hz,12,CV,,6,32.4963330624932,3.006476823087016,52.59416176645064,0.314902664396731
DL_C_F_TLBR_3,DL_C,F,TLBR,3,full,12,CV,,6,22.98752720123373,5.07634373592147,36.0223844266713,0.4496983196998056
DL_C_F_TLBR_3,DL_C,F,TLBR,3,2.5hz,12,CV,,6,,,,
DL_C_F_TLBR_3,DL_C,F,TLBR,3,10hz,12,CV,,6,31.822075787034176,2.796874829979696,55.52121294621993,0.3056202951849473
IL_C_A_RCW_3,IL_C,A,RCW,3,full,12,CV,,6,19.01477549615119,10.194142025304064,32.40705163129582,0.7537596492350312
IL_C_A_RCW_3,IL_C,A,RCW,3,2.5hz,12,CV,,6,207.4029037686813,10.31588581388102,365.10114326537206,1.1214073422031172
IL_C_A_RCW_3,IL_C,A,RCW,3,10hz,12,CV,,6,39.09199965248345,8.478437845997457,77.09479105137973,0.7839836523250093
IL_C_A_RCCW_4,IL_C,A,RCCW,4,full,12,CV,,6,18.900442349610252,9.454654437983312,33.697295304451686,0.5757299808624687
IL_C_A_RCCW_4,IL_C,A,RCCW,4,2.5hz,12,CV,,6,240.03805001770385,6.748804368893678,395.1669212603344,0.8980271158894707
IL_C_A_RCCW_4,IL_C,A,RCCW,4,10hz,12,CV,,6,51.57548833061779,6.818931417471003,109.31221278315536,0.8204758322481559
IL_C_F_RCCW_4,IL_C,F,RCCW,4,full,12,CV,,6,20.86416269029029,10.61794779608788,35.55066548014839,0.6690752347207323
IL_C_F_RCCW_4,IL_C,F,RCCW,4,2.5hz,12,CV,,6,279.61460726942914,9.29940820763366,466.3352643192986,1.039761685431809
IL_C_F_RCCW_4,IL_C,F,RCCW,4,10hz,12,CV,,6,55.73440345589576,8.443522315546153,115.1938835716452,0.8897605056071111
IL_C_F_RCCW_3,IL_C,F,RCCW,3,full,12,CV,,6,17.638232411850918,9.411083314305174,30.117221587536008,0.603290362681518
IL_C_F_RCCW_3,IL_C,F,RCCW,3,2.5hz,12,CV,,6,266.0059040464203,8.01206538614816,445.8960888962645,1.0217221691410183
IL_C_F_RCCW_3,IL_C,F,RCCW,3,10hz,12,CV,,6,46.60712724027984,8.630455875469083,94.38639023567708,0.8171460548800271
IL_C_F_RCCW_1,IL_C,F,RCCW,1,full,12,CV,,6,18.91224299504876,8.619824573594103,31.44209895421036,0.6659764857713875
IL_C_F_RCCW_1,IL_C,F,RCCW,1,2.5hz,12,CV,,6,210.7743198435416,7.329891351484781,361.0155916948938,0.9854166445627348
IL_C_F_RCCW_1,IL_C,F,RCCW,1,10hz,12,CV,,6,39.87386950349102,8.427711043990737,80.26711656088385,0.7350563202039361
IL_C_A_RCW_2,IL_C,A,RCW,2,full,12,CV,,6,22.74880483960257,10.114473686787914,40.55450016588723,0.638553138739129
IL_C_A_RCW_2,IL_C,A,RCW,2,2.5hz,12,CV,,6,249.3288355480101,6.062248588983482,435.7217064068496,0.8307910312715256
IL_C_A_RCW_2,IL_C,A,RCW,2,10hz,12,CV,,6,71.11330726910043,10.022924050666091,144.3511817437684,0.9724543014764676
IL_C_F_RCW_4,IL_C,F,RCW,4,full,12,CV,,6,25.04564014187613,7.986017176950763,42.39099643031408,0.6332669094224151
IL_C_F_RCW_4,IL_C,F,RCW,4,2.5hz,12,CV,,6,284.8403584840466,7.555293309802128,462.3345506523811,0.93227551623475
IL_C_F_RCW_4,IL_C,F,RCW,4,10hz,12,CV,,6,69.15035637012741,9.282056495669552,141.47255360754107,0.9038752270925188
IL_C_F_RCW_6,IL_C,F,RCW,6,full,12,CV,,6,20.62834614904259,7.465849308803687,33.9920627828229,0.5716283976920423
IL_C_F_RCW_6,IL_C,F,RCW,6,2.5hz,12,CV,,6,291.89163403691515,8.38798438521157,491.6476858511888,1.100429109635257
IL_C_F_RCW_6,IL_C,F,RCW,6,10hz,12,CV,,6,61.36393028040365,10.83766098347684,126.76950442141708,0.9586217791578177
IL_C_F_RCW_2,IL_C,F,RCW,2,full,12,CV,,6,22.205189333489983,9.450980072630488,38.40501983280377,0.698583952140191
IL_C_F_RCW_2,IL_C,F,RCW,2,2.5hz,12,CV,,6,272.628903668782,8.30150890754145,441.2721840518393,1.0288058164842822
IL_C_F_RCW_2,IL_C,F,RCW,2,10hz,12,CV,,6,55.6908501880878,10.041068083713158,113.2057538750436,0.9064682091360308
IL_C_F_RCW_1,IL_C,F,RCW,1,full,12,CV,,6,21.985688803745077,8.647608635849194,37.15627270757148,0.7247902620052351
IL_C_F_RCW_1,IL_C,F,RCW,1,2.5hz,12,CV,,6,273.46032365875334,9.864982571704068,454.9378950378977,1.1357507021609663
IL_C_F_RCW_1,IL_C,F,RCW,1,10hz,12,CV,,6,51.17176429506598,8.53429056032104,103.26557903200772,0.8710970336608373
IL_C_A_RCCW_2,IL_C,A,RCCW,2,full,12,CV,,6,20.5926718447723,6.460687275886153,37.59394920790114,0.6395046166830943
IL_C_A_RCCW_2,IL_C,A,RCCW,2,2.5hz,12,CV,,6,341.00177582134233,33.52565578448801,548.6318585278773,0.918307820367155
IL_C_A_RCCW_2,IL_C,A,RCCW,2,10hz,12,CV,,6,64.81166696814843,9.05467816846236,130.68544790169108,0.9263969061433808
IL_C_A_RCCW_3,IL_C,A,RCCW,3,full,12,CV,,6,20.913181483455705,7.712582239494827,33.70198902025829,0.6004572642392245
IL_C_A_RCCW_3,IL_C,A,RCCW,3,2.5hz,12,CV,,6,266.82880144654393,9.721185921115248,447.2140491207479,1.1077068665720526
IL_C_A_RCCW_3,IL_C,A,RCCW,3,10hz,12,CV,,6,50.705798543984464,8.542249940072768,104.7740872994212,0.8133305551658815
IL_C_A_RCCW_1,IL_C,A,RCCW,1,full,12,CV,,6,21.929146305823984,8.264514915445138,37.14088293022539,0.6888809308237898
IL_C_A_RCCW_1,IL_C,A,RCCW,1,2.5hz,12,CV,,6,280.26559961564897,10.685526688653368,449.4367179906072,0.9304617168733468
IL_C_A_RCCW_1,IL_C,A,RCCW,1,10hz,12,CV,,6,55.62972335504475,7.766252979309008,114.56474299053662,0.8527436787688748
IL_C_F_RCW_7,IL_C,F,RCW,7,full,12,CV,,6,17.428772013926615,6.254183826377219,30.62623387013232,0.5292548785207855
IL_C_F_RCW_7,IL_C,F,RCW,7,2.5hz,12,CV,,6,286.44952170656234,8.112634093744271,459.8857506229367,0.9986889091748954
IL_C_F_RCW_7,IL_C,F,RCW,7,10hz,12,CV,,6,55.3629372239053,8.06162597500145,116.10975617965192,0.936275769858
IL_C_F_RCW_3,IL_C,F,RCW,3,full,12,CV,,6,19.13737000520747,6.865331084549192,32.98751332085411,0.5938697692363488
IL_C_F_RCW_3,IL_C,F,RCW,3,2.5hz,12,CV,,6,271.5055509297402,8.225982930896764,437.5129055667328,0.9861746537488664
IL_C_F_RCW_3,IL_C,F,RCW,3,10hz,12,CV,,6,53.2327971033876,7.9553160220061505,110.7844249268657,0.8718508199568796
IL_C_A_RCW_1,IL_C,A,RCW,1,full,12,CV,,6,23.79518261590221,7.344858020566813,41.38920329890004,0.6489119330560975
IL_C_A_RCW_1,IL_C,A,RCW,1,2.5hz,12,CV,,6,307.5356506623374,9.271983776467398,507.8227656827608,1.2036204014049503
IL_C_A_RCW_1,IL_C,A,RCW,1,10hz,12,CV,,6,65.55593892298683,8.361957926977956,129.55231527301154,0.8856564167603407
IL_C_A_RCW_4,IL_C,A,RCW,4,full,12,CV,,6,20.59098917853625,7.2059323963995165,35.41345134769185,0.6106696828456359
IL_C_A_RCW_4,IL_C,A,RCW,4,2.5hz,12,CV,,6,338.4422264859311,11.505547115730163,560.7300511980395,1.2509783457378638
IL_C_A_RCW_4,IL_C,A,RCW,4,10hz,12,CV,,6,55.73888517853408,10.256302064915134,114.50778688256266,0.9397525214983582
IL_C_F_RCCW_2,IL_C,F,RCCW,2,full,12,CV,,6,18.439342694662876,9.26891039257158,31.46550716018917,0.7039325794873393
IL_C_F_RCCW_2,IL_C,F,RCCW,2,2.5hz,12,CV,,6,216.78301764411617,8.99761690517095,366.0067376400327,0.9653591252227915
IL_C_F_RCCW_2,IL_C,F,RCCW,2,10hz,12,CV,,6,38.77674067231106,7.439271322948564,77.51655461101825,0.7374228784285137
IL_C_F_RCW_5,IL_C,F,RCW,5,full,12,CV,,6,19.15534852816673,8.748348582933872,33.93908362994286,0.6458612832830922
