Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Avg. Lin. Vel.,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
SP_C_A_CCW_2,SP_C,A,CCW,2,10hz,1,CV,True,11.577521595935911,1.2295952365366667,11.577521595935911,1.2295952365366667
SP_C_A_CCW_3,SP_C,A,CCW,3,full,1,CV,True,4.00622840652993,1.2030346104794614,4.00622840652993,1.2030346104794614
SP_C_A_CCW_3,SP_C,A,CCW,3,2.5hz,1,CV,True,18.683070899779363,0.6499551256492696,18.683070899779363,0.6499551256492696
SP_C_A_CCW_3,SP_C,A,CCW,3,10hz,1,CV,True,8.848280109552032,1.3604971726539992,8.848280109552032,1.3604971726539992
SP_C_F_CCW_3,SP_C,F,CCW,3,full,1,CV,True,4.529105693628184,1.6724994945478193,4.529105693628184,1.6724994945478193
SP_C_F_CCW_3,SP_C,F,CCW,3,2.5hz,1,CV,True,18.813115290967033,0.6911157211678022,18.813115290967033,0.6911157211678022
SP_C_F_CCW_3,SP_C,F,CCW,3,10hz,1,CV,True,7.862388136732206,1.8733126166934502,7.862388136732206,1.8733126166934502
SP_C_A_CW_3,SP_C,A,CW,3,full,1,CV,True,3.644508073973782,1.373941865887455,3.644508073973782,1.373941865887455
SP_C_A_CW_3,SP_C,A,CW,3,2.5hz,1,CV,True,25.503978496124027,1.019936303439758,25.503978496124027,1.019936303439758
SP_C_A_CW_3,SP_C,A,CW,3,10hz,1,CV,True,7.959517112423445,1.4623867348225255,7.959517112423445,1.4623867348225255
SP_C_F_CCW_4,SP_C,F,CCW,4,full,1,CV,True,4.631517939901434,1.4812632450564487,4.631517939901434,1.4812632450564487
SP_C_F_CCW_4,SP_C,F,CCW,4,2.5hz,1,CV,True,23.392868249489215,0.8489295583451135,23.392868249489215,0.8489295583451135
SP_C_F_CCW_4,SP_C,F,CCW,4,10hz,1,CV,True,9.636790445385808,1.3227323195977276,9.636790445385808,1.3227323195977276
SP_C_F_CW_4,SP_C,F,CW,4,full,1,CV,True,4.044988475120639,1.533032871413442,4.044988475120639,1.533032871413442
SP_C_F_CW_4,SP_C,F,CW,4,2.5hz,1,CV,True,21.877731304335583,0.785731253636424,21.877731304335583,0.785731253636424
SP_C_F_CW_4,SP_C,F,CW,4,10hz,1,CV,True,9.257055498486489,2.119349541493289,9.257055498486489,2.119349541493289
SP_C_F_CW_1,SP_C,F,CW,1,full,1,CV,True,3.4039486028210044,1.2723949073027976,3.4039486028210044,1.2723949073027976
SP_C_F_CW_1,SP_C,F,CW,1,2.5hz,1,CV,True,15.917674861905203,0.6845483158538408,15.917674861905203,0.6845483158538408
SP_C_F_CW_1,SP_C,F,CW,1,10hz,1,CV,True,7.8216603046969935,1.4144902189686954,7.8216603046969935,1.4144902189686954
SP_C_F_CCW_1,SP_C,F,CCW,1,full,1,CV,True,4.702992451592537,1.2871781347618574,4.702992451592537,1.2871781347618574
SP_C_F_CCW_1,SP_C,F,CCW,1,2.5hz,1,CV,True,22.879552359509233,0.7650772447078289,22.879552359509233,0.7650772447078289
SP_C_F_CCW_1,SP_C,F,CCW,1,10hz,1,CV,True,9.176818119750749,1.4904895402652034,9.176818119750749,1.4904895402652034
CP_C_F_CW_1,CP_C,F,CW,1,full,1,CV,True,4.993104347186869,1.4172327998016985,4.993104347186869,1.4172327998016985
CP_C_F_CW_1,CP_C,F,CW,1,2.5hz,1,CV,True,30.72135685555068,0.8984832317121453,30.72135685555068,0.8984832317121453
CP_C_F_CW_1,CP_C,F,CW,1,10hz,1,CV,True,11.41512072320382,1.2139366734643664,11.41512072320382,1.2139366734643664
CP_C_F_CCW_1,CP_C,F,CCW,1,full,1,CV,True,4.066234464593647,1.3381226236727077,4.066234464593647,1.3381226236727077
CP_C_F_CCW_1,CP_C,F,CCW,1,2.5hz,1,CV,True,29.3759864841311,0.9129474144229284,29.3759864841311,0.9129474144229284
CP_C_F_CCW_1,CP_C,F,CCW,1,10hz,1,CV,True,10.439888556373637,1.843639076994325,10.439888556373637,1.843639076994325
CP_C_F_CCW_111,CP_C,F,CCW,111,full,1,CV,True,4.066234464593647,1.3381226236727077,4.066234464593647,1.3381226236727077
CP_C_F_CCW_111,CP_C,F,CCW,111,2.5hz,1,CV,True,74.89925243039774,0.975695834886938,74.89925243039774,0.975695834886938
CP_C_F_CCW_111,CP_C,F,CCW,111,10hz,1,CV,True,10.439888556373637,1.843639076994325,10.439888556373637,1.843639076994325
CP_C_A_CCW_3,CP_C,A,CCW,3,full,1,CV,True,4.304269008406959,1.0284393791189241,4.304269008406959,1.0284393791189241
CP_C_A_CCW_3,CP_C,A,CCW,3,2.5hz,1,CV,True,55.76159951254427,1.0097372562146592,55.76159951254427,1.0097372562146592
CP_C_A_CCW_3,CP_C,A,CCW,3,10hz,1,CV,True,11.250070200480707,1.4823065742623613,11.250070200480707,1.4823065742623613
CP_C_A_CCW_1,CP_C,A,CCW,1,full,1,CV,True,5.240709900499057,1.2780284162221747,5.240709900499057,1.2780284162221747
CP_C_A_CCW_1,CP_C,A,CCW,1,2.5hz,1,CV,True,41.3965347009167,1.5221198108012772,41.3965347009167,1.5221198108012772
CP_C_A_CCW_1,CP_C,A,CCW,1,10hz,1,CV,True,9.896835580459461,1.3964956059830436,9.896835580459461,1.3964956059830436
CP_C_F_CW_4,CP_C,F,CW,4,full,1,CV,True,4.325195842486492,1.2440188760984345,4.325195842486492,1.2440188760984345
CP_C_F_CW_4,CP_C,F,CW,4,2.5hz,1,CV,True,42.37306677496057,1.042169833619888,42.37306677496057,1.042169833619888
CP_C_F_CW_4,CP_C,F,CW,4,10hz,1,CV,True,13.237693344453564,1.7823859765449839,13.237693344453564,1.7823859765449839
CP_C_F_CW_3,CP_C,F,CW,3,full,1,CV,True,4.230873909999983,1.1798979419070144,4.230873909999983,1.1798979419070144
CP_C_F_CW_3,CP_C,F,CW,3,2.5hz,1,CV,True,30.019923277854343,0.8019196909944162,30.019923277854343,0.8019196909944162
CP_C_F_CW_3,CP_C,F,CW,3,10hz,1,CV,True,10.500553386445425,1.3237188268907962,10.500553386445425,1.3237188268907962
CP_C_F_CW_2,CP_C,F,CW,2,full,1,CV,True,4.758655340405307,1.3355785788121624,4.758655340405307,1.3355785788121624
CP_C_F_CW_2,CP_C,F,CW,2,2.5hz,1,CV,True,38.13446821949493,0.8029347908494447,38.13446821949493,0.8029347908494447
CP_C_F_CW_2,CP_C,F,CW,2,10hz,1,CV,True,11.767821806923964,1.364349260078988,11.767821806923964,1.364349260078988
CP_C_A_CW_2,CP_C,A,CW,2,full,1,CV,True,5.3335000926611436,1.2895371123190813,5.3335000926611436,1.2895371123190813
CP_C_A_CW_2,CP_C,A,CW,2,2.5hz,1,CV,True,44.675802779876015,0.8977924769284744,44.675802779876015,0.8977924769284744
CP_C_A_CW_2,CP_C,A,CW,2,10hz,1,CV,True,11.389024907819994,1.1309378295942603,11.389024907819994,1.1309378295942603
CP_C_A_CW_3,CP_C,A,CW,3,full,1,CV,True,4.899495695015691,1.1264880308620893,4.899495695015691,1.1264880308620893
CP_C_A_CW_3,CP_C,A,CW,3,2.5hz,1,CV,True,40.84208415479928,0.8221576408877237,40.84208415479928,0.8221576408877237
CP_C_A_CW_3,CP_C,A,CW,3,10hz,1,CV,True,10.67962564592468,1.4079431914573073,10.67962564592468,1.4079431914573073
CP_C_A_CCW_2,CP_C,A,CCW,2,full,1,CV,True,5.307503669402583,1.2078754790891555,5.307503669402583,1.2078754790891555
CP_C_A_CCW_2,CP_C,A,CCW,2,2.5hz,1,CV,True,43.38445544874294,0.8248299975871078,43.38445544874294,0.8248299975871078
CP_C_A_CCW_2,CP_C,A,CCW,2,10hz,1,CV,True,11.378979477682586,1.594576321312929,11.378979477682586,1.594576321312929
CP_C_F_CCW_2,CP_C,F,CCW,2,full,1,CV,True,3.796233305472435,1.2137074524027653,3.796233305472435,1.2137074524027653
CP_C_F_CCW_2,CP_C,F,CCW,2,2.5hz,1,CV,True,26.948741651851655,0.8656747964409501,26.948741651851655,0.8656747964409501
CP_C_F_CCW_2,CP_C,F,CCW,2,10hz,1,CV,True,9.586723260254699,1.549913001832816,9.586723260254699,1.549913001832816
CP_C_F_CCW_3,CP_C,F,CCW,3,full,1,CV,True,4.2202276345830105,0.9906696487900338,4.2202276345830105,0.9906696487900338
CP_C_F_CCW_3,CP_C,F,CCW,3,2.5hz,1,CV,True,41.401672911275355,0.8599149289705126,41.401672911275355,0.8599149289705126
CP_C_F_CCW_3,CP_C,F,CCW,3,10hz,1,CV,True,10.677565674459336,1.505526209361367,10.677565674459336,1.505526209361367
